match_id,date,venue,team1,team2,winner,toss_winner,toss_decision,format,year
1393317,2023-08-28,"Gahanga International Cricket Stadium, Rwanda",Uganda,Tanzania,Uganda,Uganda,bat,T20,2023
1393318,2023-08-28,"Gahanga International Cricket Stadium, Rwanda",Rwanda,Uganda,Uganda,Rwanda,bat,T20,2023
1393319,2023-08-30,"Gahanga International Cricket Stadium, Rwanda",Uganda,Tanzania,Uganda,Tanzania,field,T20,2023
1393320,2023-08-31,"Gahanga International Cricket Stadium, Rwanda",Rwanda,Uganda,Uganda,Rwanda,bat,T20,2023
1393328,2023-08-22,"Gahanga International Cricket Stadium, Rwanda",Rwanda,Tanzania,Tanzania,Tanzania,field,T20,2023
1393329,2023-08-25,"Gahanga International Cricket Stadium, Rwanda",Uganda,Tanzania,Uganda,Uganda,bat,T20,2023
1393330,2023-08-27,"Gahanga International Cricket Stadium, Rwanda",Tanzania,Rwanda,Tanzania,Rwanda,field,T20,2023
1393331,2023-08-30,"Gahanga International Cricket Stadium, Rwanda",Tanzania,Rwanda,Tanzania,Rwanda,field,T20,2023
1393332,2023-08-31,"Gahanga International Cricket Stadium, Rwanda",Tanzania,Rwanda,Tanzania,Tanzania,bat,T20,2023
1393590,2023-08-22,"Bayuemas Oval, Kuala Lumpur",Kuwait,Malaysia,Malaysia,Malaysia,field,T20,2023
1393591,2023-08-22,"Bayuemas Oval, Kuala Lumpur",Hong Kong,Nepal,Nepal,Nepal,field,T20,2023
1393592,2023-08-23,"Bayuemas Oval, Kuala Lumpur",Malaysia,Hong Kong,Hong Kong,Malaysia,bat,T20,2023
1393593,2023-08-23,"Bayuemas Oval, Kuala Lumpur",Nepal,Kuwait,Nepal,Kuwait,field,T20,2023
1393594,2023-08-25,"Bayuemas Oval, Kuala Lumpur",Hong Kong,Kuwait,Hong Kong,Kuwait,field,T20,2023
1393595,2023-08-25,"Bayuemas Oval, Kuala Lumpur",Nepal,Malaysia,Malaysia,Malaysia,field,T20,2023
1393597,2023-08-26,"Bayuemas Oval, Kuala Lumpur",Hong Kong,Nepal,Nepal,Nepal,field,T20,2023
1393876,2023-08-28,Vanuatu Cricket Ground,Japan,Vanuatu,Vanuatu,Vanuatu,field,T20,2023
1393877,2023-08-30,Vanuatu Cricket Ground,Vanuatu,Japan,Vanuatu,Japan,field,T20,2023
1394751,2023-08-31,"Bayuemas Oval, Kuala Lumpur",Nepal,Malaysia,Nepal,Malaysia,field,T20,2023
1394752,2023-08-31,"UKM-YSD Cricket Oval, Bangi",Qatar,Bahrain,Bahrain,Qatar,bat,T20,2023
1394753,2023-08-31,"Selangor Turf Club, Kuala Lumpur",Bhutan,United Arab Emirates,United Arab Emirates,Bhutan,bat,T20,2023
1394754,2023-08-31,"Bayuemas Oval, Kuala Lumpur",Kuwait,China,Kuwait,China,field,T20,2023
1394755,2023-08-31,"UKM-YSD Cricket Oval, Bangi",Myanmar,Hong Kong,Hong Kong,Hong Kong,field,T20,2023
1394757,2023-09-01,"Selangor Turf Club, Kuala Lumpur",China,Hong Kong,Hong Kong,Hong Kong,field,T20,2023
1394758,2023-09-01,"Bayuemas Oval, Kuala Lumpur",Qatar,Bhutan,Bhutan,Bhutan,field,T20,2023
1394759,2023-09-01,"UKM-YSD Cricket Oval, Bangi",Malaysia,United Arab Emirates,United Arab Emirates,Malaysia,bat,T20,2023
1394760,2023-09-01,"Selangor Turf Club, Kuala Lumpur",Bahrain,Nepal,Nepal,Bahrain,bat,T20,2023
1394761,2023-09-03,"Bayuemas Oval, Kuala Lumpur",Malaysia,Bahrain,Malaysia,Bahrain,field,T20,2023
1394762,2023-09-03,"UKM-YSD Cricket Oval, Bangi",Bhutan,Nepal,Nepal,Nepal,field,T20,2023
1394763,2023-09-03,"Selangor Turf Club, Kuala Lumpur",United Arab Emirates,Qatar,United Arab Emirates,United Arab Emirates,bat,T20,2023
1394764,2023-09-03,"Bayuemas Oval, Kuala Lumpur",Kuwait,Hong Kong,Hong Kong,Hong Kong,field,T20,2023
1394765,2023-09-03,"UKM-YSD Cricket Oval, Bangi",China,Thailand,Thailand,China,bat,T20,2023
1394766,2023-09-04,"Bayuemas Oval, Kuala Lumpur",United Arab Emirates,Bahrain,United Arab Emirates,Bahrain,field,T20,2023
1394767,2023-09-04,"UKM-YSD Cricket Oval, Bangi",Qatar,Nepal,Nepal,Nepal,field,T20,2023
1394768,2023-09-04,"Selangor Turf Club, Kuala Lumpur",Bhutan,Malaysia,Malaysia,Malaysia,field,T20,2023
1394769,2023-09-04,"UKM-YSD Cricket Oval, Bangi",Myanmar,China,China,China,field,T20,2023
1394770,2023-09-04,"Selangor Turf Club, Kuala Lumpur",Kuwait,Thailand,,Thailand,field,T20,2023
1394774,2023-09-06,"Bayuemas Oval, Kuala Lumpur",Kuwait,Myanmar,Kuwait,Myanmar,field,T20,2023
1394775,2023-09-06,"UKM-YSD Cricket Oval, Bangi",Thailand,Hong Kong,Thailand,Hong Kong,field,T20,2023
1394776,2023-09-08,"Bayuemas Oval, Kuala Lumpur",United Arab Emirates,Hong Kong,United Arab Emirates,United Arab Emirates,bat,T20,2023
1394777,2023-09-08,"UKM-YSD Cricket Oval, Bangi",Thailand,Nepal,Thailand,Nepal,field,T20,2023
1394778,2023-09-09,"Bayuemas Oval, Kuala Lumpur",United Arab Emirates,Thailand,United Arab Emirates,United Arab Emirates,bat,T20,2023
1394792,2023-09-01,Vanuatu Cricket Ground,Japan,Cook Islands,Japan,Cook Islands,field,T20,2023
1394794,2023-09-01,Vanuatu Cricket Ground,Papua New Guinea,Vanuatu,Vanuatu,Papua New Guinea,bat,T20,2023
1394795,2023-09-01,Vanuatu Cricket Ground (Oval 2),Fiji,Samoa,Fiji,Samoa,field,T20,2023
1394796,2023-09-02,Vanuatu Cricket Ground,Papua New Guinea,Cook Islands,Papua New Guinea,Cook Islands,field,T20,2023
1394797,2023-09-07,Vanuatu Cricket Ground (Oval 2),Vanuatu,Indonesia,Vanuatu,Indonesia,field,T20,2023
1394798,2023-09-02,Vanuatu Cricket Ground (Oval 2),Japan,Samoa,Japan,Samoa,field,T20,2023
1394799,2023-09-04,Vanuatu Cricket Ground,Samoa,Papua New Guinea,Papua New Guinea,Papua New Guinea,field,T20,2023
1394800,2023-09-04,Vanuatu Cricket Ground (Oval 2),Cook Islands,Vanuatu,Vanuatu,Vanuatu,field,T20,2023
1394801,2023-09-04,Vanuatu Cricket Ground,Indonesia,Cook Islands,Indonesia,Indonesia,bat,T20,2023
1394802,2023-09-04,Vanuatu Cricket Ground (Oval 2),Fiji,Japan,Japan,Fiji,bat,T20,2023
1394805,2023-09-05,Vanuatu Cricket Ground (Oval 2),Samoa,Indonesia,Indonesia,Indonesia,field,T20,2023
1394806,2023-09-07,Vanuatu Cricket Ground,Japan,Indonesia,Indonesia,Indonesia,field,T20,2023
1394807,2023-09-07,Vanuatu Cricket Ground (Oval 2),Fiji,Papua New Guinea,Papua New Guinea,Fiji,bat,T20,2023
1394809,2023-09-08,Vanuatu Cricket Ground,Samoa,Vanuatu,Vanuatu,Vanuatu,field,T20,2023
1394810,2023-09-08,Vanuatu Cricket Ground (Oval 2),Fiji,Cook Islands,Cook Islands,Cook Islands,field,T20,2023
1394811,2023-09-08,Vanuatu Cricket Ground,Papua New Guinea,Indonesia,Papua New Guinea,Indonesia,field,T20,2023
1394917,2023-09-02,"Botswana Cricket Association Oval 1, Gaborone",Kenya,Botswana,Kenya,Kenya,bat,T20,2023
1394918,2023-09-02,"Botswana Cricket Association Oval 2, Gaborone",Malawi,Lesotho,Malawi,Lesotho,field,T20,2023
1394919,2023-09-02,"Botswana Cricket Association Oval 1, Gaborone",Mozambique,Eswatini,Mozambique,Eswatini,field,T20,2023
1394920,2023-09-02,"Botswana Cricket Association Oval 2, Gaborone",Cameroon,Sierra Leone,Sierra Leone,Sierra Leone,field,T20,2023
1394921,2023-09-03,"Botswana Cricket Association Oval 1, Gaborone",Malawi,Kenya,Kenya,Malawi,bat,T20,2023
1394922,2023-09-03,"Botswana Cricket Association Oval 2, Gaborone",Botswana,Lesotho,Botswana,Botswana,bat,T20,2023
1394923,2023-09-03,"Botswana Cricket Association Oval 1, Gaborone",Mozambique,Sierra Leone,Sierra Leone,Sierra Leone,field,T20,2023
1394924,2023-09-03,"Botswana Cricket Association Oval 2, Gaborone",Cameroon,Eswatini,Cameroon,Eswatini,field,T20,2023
1394925,2023-09-05,"Botswana Cricket Association Oval 1, Gaborone",Cameroon,Mozambique,Cameroon,Mozambique,field,T20,2023
1394926,2023-09-05,"Botswana Cricket Association Oval 2, Gaborone",Sierra Leone,Eswatini,Sierra Leone,Sierra Leone,bat,T20,2023
1394927,2023-09-05,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Malawi,Botswana,Malawi,field,T20,2023
1394928,2023-09-05,"Botswana Cricket Association Oval 2, Gaborone",Kenya,Lesotho,Kenya,Kenya,bat,T20,2023
1394929,2023-09-06,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Sierra Leone,Botswana,Botswana,bat,T20,2023
1394930,2023-09-06,"Botswana Cricket Association Oval 1, Gaborone",Kenya,Cameroon,Kenya,Kenya,bat,T20,2023
1394931,2023-09-08,"Botswana Cricket Association Oval 1, Gaborone",Cameroon,Sierra Leone,Sierra Leone,Cameroon,bat,T20,2023
1394932,2023-09-08,"Botswana Cricket Association Oval 1, Gaborone",Botswana,Kenya,Kenya,Botswana,bat,T20,2023
1395007,2023-09-04,"Woodley Cricket Field, Los Angeles",United States of America,Argentina,United States of America,Argentina,field,T20,2023
1395008,2023-09-04,"Woodley Cricket Field, Los Angeles",Canada,Brazil,Canada,Canada,bat,T20,2023
1395009,2023-09-05,"Woodley Cricket Field, Los Angeles",United States of America,Brazil,United States of America,Brazil,field,T20,2023
1395010,2023-09-05,"Woodley Cricket Field, Los Angeles",Canada,Argentina,Canada,Argentina,field,T20,2023
1395011,2023-09-07,"Woodley Cricket Field, Los Angeles",United States of America,Canada,United States of America,Canada,field,T20,2023
1395012,2023-09-07,"Woodley Cricket Field, Los Angeles",Brazil,Argentina,Brazil,Argentina,field,T20,2023
1395013,2023-09-08,"Woodley Cricket Field, Los Angeles",Canada,Brazil,Canada,Brazil,field,T20,2023
1395014,2023-09-08,"Woodley Cricket Field, Los Angeles",United States of America,Argentina,United States of America,Argentina,field,T20,2023
1395015,2023-09-10,"Woodley Cricket Field, Los Angeles",Canada,Argentina,Canada,Canada,bat,T20,2023
1395016,2023-09-10,"Woodley Cricket Field, Los Angeles",Brazil,United States of America,United States of America,Brazil,bat,T20,2023
1395017,2023-09-11,"Woodley Cricket Field, Los Angeles",Argentina,Brazil,Brazil,Brazil,field,T20,2023
1395018,2023-09-11,"Woodley Cricket Field, Los Angeles",United States of America,Canada,United States of America,Canada,field,T20,2023
1395026,2023-09-06,"Desert Springs Cricket Ground, Almeria",France,Netherlands,Netherlands,Netherlands,field,T20,2023
1395028,2023-09-07,"Desert Springs Cricket Ground, Almeria",Netherlands,Scotland,Netherlands,Scotland,field,T20,2023
1395029,2023-09-07,"Desert Springs Cricket Ground, Almeria",Italy,France,Italy,Italy,bat,T20,2023
1395030,2023-09-08,"Desert Springs Cricket Ground, Almeria",Italy,Netherlands,Netherlands,Netherlands,field,T20,2023
1395031,2023-09-08,"Desert Springs Cricket Ground, Almeria",France,Scotland,Scotland,France,bat,T20,2023
1395032,2023-09-10,"Desert Springs Cricket Ground, Almeria",Scotland,Italy,Scotland,Scotland,bat,T20,2023
1395033,2023-09-10,"Desert Springs Cricket Ground, Almeria",France,Netherlands,Netherlands,Netherlands,field,T20,2023
1395035,2023-09-11,"Desert Springs Cricket Ground, Almeria",Scotland,Netherlands,Scotland,Netherlands,field,T20,2023
1395036,2023-09-12,"Desert Springs Cricket Ground, Almeria",Scotland,France,Scotland,Scotland,bat,T20,2023
1395037,2023-09-12,"Desert Springs Cricket Ground, Almeria",Italy,Netherlands,Netherlands,Italy,bat,T20,2023
1397437,2023-09-22,"West End Park International Cricket Stadium, Doha",Bahrain,United Arab Emirates,Bahrain,Bahrain,bat,T20,2023
1397438,2023-09-22,"West End Park International Cricket Stadium, Doha",Oman,Kuwait,Oman,Oman,bat,T20,2023
1397439,2023-09-23,"West End Park International Cricket Stadium, Doha",United Arab Emirates,Oman,Oman,United Arab Emirates,bat,T20,2023
1398254,2023-12-03,"Willowmoore Park, Benoni",Bangladesh,South Africa,Bangladesh,Bangladesh,bat,T20,2023
1398255,2023-12-06,"Diamond Oval, Kimberley",Bangladesh,South Africa,,South Africa,field,T20,2023
1398256,2023-12-08,"Diamond Oval, Kimberley",Bangladesh,South Africa,South Africa,South Africa,field,T20,2023
1398261,2024-03-27,"Willowmoore Park, Benoni",South Africa,Sri Lanka,South Africa,Sri Lanka,field,T20,2024
1398262,2024-03-30,"Senwes Park, Potchefstroom",South Africa,Sri Lanka,Sri Lanka,South Africa,bat,T20,2024
1398263,2024-04-03,"Buffalo Park, East London",South Africa,Sri Lanka,Sri Lanka,Sri Lanka,field,T20,2024
1398268,2024-05-11,"Edgbaston, Birmingham",England,Pakistan,England,Pakistan,field,T20,2024
1398269,2024-05-17,"County Ground, Northampton",England,Pakistan,England,England,bat,T20,2024
1398270,2024-05-19,"Headingley, Leeds",England,Pakistan,England,England,bat,T20,2024
1398277,2024-07-06,"The Rose Bowl, Southampton",England,New Zealand,England,New Zealand,field,T20,2024
1398278,2024-07-09,"County Ground, Hove",England,New Zealand,England,New Zealand,field,T20,2024
1398279,2024-07-11,"St Lawrence Ground, Canterbury",New Zealand,England,England,England,field,T20,2024
1398280,2024-07-13,"Kennington Oval, London",New Zealand,England,England,New Zealand,bat,T20,2024
1398281,2024-07-17,"Lord's, London",England,New Zealand,England,New Zealand,field,T20,2024
1398295,2023-09-19,"Bayuemas Oval, Kuala Lumpur",Malaysia,Hong Kong,Malaysia,Hong Kong,field,T20,2023
1398296,2023-09-20,"Bayuemas Oval, Kuala Lumpur",Malaysia,Papua New Guinea,Papua New Guinea,Malaysia,bat,T20,2023
1398298,2023-09-22,"Bayuemas Oval, Kuala Lumpur",Malaysia,Hong Kong,Malaysia,Malaysia,bat,T20,2023
1398299,2023-09-23,"Bayuemas Oval, Kuala Lumpur",Malaysia,Papua New Guinea,Papua New Guinea,Malaysia,bat,T20,2023
1398300,2023-09-24,"Bayuemas Oval, Kuala Lumpur",Hong Kong,Papua New Guinea,Papua New Guinea,Papua New Guinea,field,T20,2023
1399055,2023-09-21,Zhejiang University of Technology Cricket Field,India,Malaysia,,Malaysia,field,T20,2023
1399057,2023-09-22,Zhejiang University of Technology Cricket Field,Thailand,Sri Lanka,Sri Lanka,Sri Lanka,field,T20,2023
1399059,2023-09-24,Zhejiang University of Technology Cricket Field,Bangladesh,India,India,Bangladesh,bat,T20,2023
1399060,2023-09-24,Zhejiang University of Technology Cricket Field,Pakistan,Sri Lanka,Sri Lanka,Sri Lanka,field,T20,2023
1399061,2023-09-25,Zhejiang University of Technology Cricket Field,Pakistan,Bangladesh,Bangladesh,Bangladesh,field,T20,2023
1399062,2023-09-25,Zhejiang University of Technology Cricket Field,India,Sri Lanka,India,India,bat,T20,2023
1399104,2023-09-27,Zhejiang University of Technology Cricket Field,Nepal,Mongolia,Nepal,Mongolia,field,T20,2023
1399113,2023-10-03,Zhejiang University of Technology Cricket Field,India,Nepal,India,India,bat,T20,2023
1399114,2023-10-03,Zhejiang University of Technology Cricket Field,Pakistan,Hong Kong,Pakistan,Hong Kong,field,T20,2023
1399116,2023-10-04,Zhejiang University of Technology Cricket Field,Bangladesh,Malaysia,Bangladesh,Bangladesh,bat,T20,2023
1399117,2023-10-06,Zhejiang University of Technology Cricket Field,Bangladesh,India,India,India,field,T20,2023
1399119,2023-10-07,Zhejiang University of Technology Cricket Field,Pakistan,Bangladesh,Bangladesh,Bangladesh,field,T20,2023
1399138,2023-09-28,"West End Park International Cricket Stadium, Doha",Qatar,Kuwait,Kuwait,Kuwait,field,T20,2023
1399140,2023-09-29,"West End Park International Cricket Stadium, Doha",Maldives,Kuwait,Kuwait,Kuwait,field,T20,2023
1399142,2023-10-01,"West End Park International Cricket Stadium, Doha",Maldives,Qatar,Qatar,Qatar,field,T20,2023
1399143,2023-10-01,"West End Park International Cricket Stadium, Doha",Kuwait,Saudi Arabia,Saudi Arabia,Kuwait,bat,T20,2023
1399144,2023-10-02,"West End Park International Cricket Stadium, Doha",Qatar,Kuwait,Kuwait,Kuwait,field,T20,2023
1399145,2023-10-02,"West End Park International Cricket Stadium, Doha",Maldives,Saudi Arabia,Saudi Arabia,Maldives,bat,T20,2023
1399146,2023-10-04,"West End Park International Cricket Stadium, Doha",Maldives,Kuwait,Kuwait,Kuwait,field,T20,2023
1399148,2023-10-05,"West End Park International Cricket Stadium, Doha",Qatar,Maldives,Qatar,Maldives,field,T20,2023
1399149,2023-10-05,"West End Park International Cricket Stadium, Doha",Saudi Arabia,Kuwait,Kuwait,Kuwait,field,T20,2023
1399150,2023-09-30,"White Hill Field, Sandys Parish",Bermuda,Canada,Bermuda,Canada,field,T20,2023
1399151,2023-09-30,"White Hill Field, Sandys Parish",Panama,Cayman Islands,Cayman Islands,Panama,bat,T20,2023
1399152,2023-10-01,"White Hill Field, Sandys Parish",Panama,Bermuda,Bermuda,Panama,bat,T20,2023
1399153,2023-10-01,"White Hill Field, Sandys Parish",Canada,Cayman Islands,Canada,Canada,bat,T20,2023
1399154,2023-10-03,"National Stadium, Hamilton",Canada,Panama,Canada,Canada,bat,T20,2023
1399155,2023-10-03,"National Stadium, Hamilton",Bermuda,Cayman Islands,Bermuda,Bermuda,bat,T20,2023
1399156,2023-10-04,"National Stadium, Hamilton",Canada,Cayman Islands,Canada,Canada,bat,T20,2023
1399157,2023-10-04,"National Stadium, Hamilton",Panama,Bermuda,Bermuda,Bermuda,field,T20,2023
1399161,2023-10-07,"National Stadium, Hamilton",Canada,Bermuda,Canada,Canada,bat,T20,2023
1400036,2023-09-26,Dubai International Cricket Stadium,United Arab Emirates,Namibia,United Arab Emirates,United Arab Emirates,bat,T20,2023
1400037,2023-09-27,Dubai International Cricket Stadium,United Arab Emirates,Namibia,Namibia,United Arab Emirates,bat,T20,2023
1400038,2023-09-29,Dubai International Cricket Stadium,United Arab Emirates,Namibia,Namibia,Namibia,field,T20,2023
1400039,2023-09-30,Dubai International Cricket Stadium,Namibia,United Arab Emirates,Namibia,United Arab Emirates,field,T20,2023
1400040,2023-10-02,Dubai International Cricket Stadium,United Arab Emirates,Namibia,Namibia,United Arab Emirates,bat,T20,2023
1400041,2023-10-03,"ICC Academy, Dubai",Namibia,United Arab Emirates,United Arab Emirates,United Arab Emirates,field,T20,2023
1400053,2023-10-05,Europa Sports Complex,Serbia,Gibraltar,Gibraltar,Gibraltar,field,T20,2023
1400054,2023-10-05,Europa Sports Complex,Serbia,Gibraltar,Gibraltar,Serbia,bat,T20,2023
1400055,2023-10-15,Europa Sports Complex,Gibraltar,Luxembourg,Gibraltar,Luxembourg,field,T20,2023
1400056,2023-10-15,Europa Sports Complex,Luxembourg,Gibraltar,Luxembourg,Luxembourg,bat,T20,2023
1400972,2023-10-04,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,Rwanda,Nigeria,Nigeria,bat,T20,2023
1400973,2023-10-04,"Tafawa Balewa Square Cricket Oval, Lagos",Sierra Leone,Ghana,Ghana,Ghana,field,T20,2023
1400974,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,Sierra Leone,Nigeria,Sierra Leone,field,T20,2023
1400975,2023-10-05,"Tafawa Balewa Square Cricket Oval, Lagos",Rwanda,Ghana,,Rwanda,bat,T20,2023
1400976,2023-10-06,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,Ghana,Nigeria,Ghana,field,T20,2023
1400977,2023-10-06,"Tafawa Balewa Square Cricket Oval, Lagos",Rwanda,Sierra Leone,Rwanda,Rwanda,bat,T20,2023
1400978,2023-10-07,"Tafawa Balewa Square Cricket Oval, Lagos",Rwanda,Nigeria,Nigeria,Nigeria,field,T20,2023
1400980,2023-10-08,"Tafawa Balewa Square Cricket Oval, Lagos",Sierra Leone,Nigeria,Nigeria,Sierra Leone,bat,T20,2023
1400981,2023-10-08,"Tafawa Balewa Square Cricket Oval, Lagos",Rwanda,Ghana,Rwanda,Rwanda,bat,T20,2023
1400982,2023-10-10,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,Ghana,Nigeria,Nigeria,bat,T20,2023
1400983,2023-10-10,"Tafawa Balewa Square Cricket Oval, Lagos",Sierra Leone,Rwanda,Sierra Leone,Sierra Leone,bat,T20,2023
1400984,2023-10-11,"Tafawa Balewa Square Cricket Oval, Lagos",Ghana,Nigeria,Nigeria,Nigeria,field,T20,2023
1400985,2023-10-11,"Tafawa Balewa Square Cricket Oval, Lagos",Sierra Leone,Rwanda,Rwanda,Sierra Leone,bat,T20,2023
1400986,2023-10-12,"Tafawa Balewa Square Cricket Oval, Lagos",Ghana,Rwanda,Rwanda,Ghana,bat,T20,2023
1400987,2023-10-12,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,Sierra Leone,Nigeria,Sierra Leone,field,T20,2023
1400988,2023-10-14,"Tafawa Balewa Square Cricket Oval, Lagos",Rwanda,Nigeria,Nigeria,Nigeria,field,T20,2023
1400989,2023-10-14,"Tafawa Balewa Square Cricket Oval, Lagos",Ghana,Sierra Leone,Ghana,Sierra Leone,field,T20,2023
1400990,2023-10-15,"Tafawa Balewa Square Cricket Oval, Lagos",Ghana,Sierra Leone,Sierra Leone,Ghana,bat,T20,2023
1400991,2023-10-15,"Tafawa Balewa Square Cricket Oval, Lagos",Nigeria,Rwanda,Nigeria,Nigeria,bat,T20,2023
1402765,2023-10-14,San Albano,Argentina,Chile,Argentina,Chile,field,T20,2023
1402766,2023-10-15,San Albano,Argentina,Chile,Argentina,Argentina,bat,T20,2023
1403288,2023-10-18,Mulpani Cricket Ground,United Arab Emirates,Nepal,Nepal,Nepal,field,T20,2023
1403289,2023-10-19,Mulpani Cricket Ground,Hong Kong,Nepal,Nepal,Nepal,field,T20,2023
1403290,2023-10-21,Mulpani Cricket Ground,Nepal,Hong Kong,Nepal,Nepal,bat,T20,2023
1403291,2023-10-22,Mulpani Cricket Ground,Hong Kong,United Arab Emirates,United Arab Emirates,United Arab Emirates,field,T20,2023
1403292,2023-10-23,Mulpani Cricket Ground,United Arab Emirates,Nepal,Nepal,Nepal,field,T20,2023
1403293,2023-10-25,Mulpani Cricket Ground,Hong Kong,United Arab Emirates,Hong Kong,Hong Kong,bat,T20,2023
1403294,2023-10-27,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,United Arab Emirates,United Arab Emirates,United Arab Emirates,field,T20,2023
1403297,2023-10-18,St Georges Quilmes,Chile,Mexico,Mexico,Chile,bat,T20,2023
1403301,2023-10-19,St Georges Quilmes,Mexico,Argentina,Argentina,Argentina,field,T20,2023
1403305,2023-10-20,St Georges Quilmes,Chile,Argentina,Argentina,Chile,bat,T20,2023
1403686,2023-10-23,"Desert Springs Cricket Ground, Almeria",Scotland,Ireland,Ireland,Scotland,bat,T20,2023
1403687,2023-10-24,"Desert Springs Cricket Ground, Almeria",Ireland,Scotland,Scotland,Ireland,bat,T20,2023
1404390,2023-10-24,"Wanderers Cricket Ground, Windhoek",Zimbabwe,Namibia,Namibia,Zimbabwe,bat,T20,2023
1404391,2023-10-25,"Wanderers Cricket Ground, Windhoek",Namibia,Zimbabwe,Zimbabwe,Zimbabwe,field,T20,2023
1404392,2023-10-27,"United Cricket Club Ground, Windhoek",Namibia,Zimbabwe,Zimbabwe,Namibia,bat,T20,2023
1404393,2023-10-29,"United Cricket Club Ground, Windhoek",Zimbabwe,Namibia,Namibia,Zimbabwe,bat,T20,2023
1404394,2023-10-30,"United Cricket Club Ground, Windhoek",Namibia,Zimbabwe,Namibia,Zimbabwe,field,T20,2023
1405121,2023-10-25,"Zahur Ahmed Chowdhury Stadium, Chattogram",Pakistan,Bangladesh,Bangladesh,Bangladesh,field,T20,2023
1405122,2023-10-27,"Zahur Ahmed Chowdhury Stadium, Chattogram",Bangladesh,Pakistan,Bangladesh,Pakistan,field,T20,2023
1405123,2023-10-29,"Zahur Ahmed Chowdhury Stadium, Chattogram",Pakistan,Bangladesh,Pakistan,Bangladesh,field,T20,2023
1405313,2023-10-30,Mulpani Cricket Ground,Bahrain,United Arab Emirates,United Arab Emirates,United Arab Emirates,field,T20,2023
1405314,2023-10-30,"Tribhuvan University International Cricket Ground, Kirtipur",Singapore,Nepal,Nepal,Singapore,bat,T20,2023
1405315,2023-10-30,"Tribhuvan University International Cricket Ground, Kirtipur",Oman,Malaysia,Oman,Oman,bat,T20,2023
1405316,2023-10-30,Mulpani Cricket Ground,Hong Kong,Kuwait,Hong Kong,Kuwait,field,T20,2023
1405317,2023-10-31,"Tribhuvan University International Cricket Ground, Kirtipur",Oman,Singapore,Oman,Singapore,field,T20,2023
1405318,2023-10-31,Mulpani Cricket Ground,Bahrain,Hong Kong,Bahrain,Hong Kong,field,T20,2023
1405319,2023-10-31,"Tribhuvan University International Cricket Ground, Kirtipur",Malaysia,Nepal,Nepal,Malaysia,bat,T20,2023
1405320,2023-10-31,Mulpani Cricket Ground,Kuwait,United Arab Emirates,United Arab Emirates,Kuwait,bat,T20,2023
1405321,2023-11-02,"Tribhuvan University International Cricket Ground, Kirtipur",Oman,Nepal,Oman,Nepal,field,T20,2023
1405322,2023-11-02,Mulpani Cricket Ground,United Arab Emirates,Hong Kong,United Arab Emirates,Hong Kong,field,T20,2023
1405323,2023-11-02,"Tribhuvan University International Cricket Ground, Kirtipur",Malaysia,Singapore,Malaysia,Malaysia,bat,T20,2023
1405324,2023-11-02,Mulpani Cricket Ground,Bahrain,Kuwait,Kuwait,Kuwait,field,T20,2023
1405325,2023-11-03,"Tribhuvan University International Cricket Ground, Kirtipur",Bahrain,Oman,Oman,Bahrain,bat,T20,2023
1405326,2023-11-03,Mulpani Cricket Ground,United Arab Emirates,Nepal,Nepal,United Arab Emirates,bat,T20,2023
1405327,2023-11-05,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Oman,,Nepal,bat,T20,2023
1406073,2023-12-06,"Wankhede Stadium, Mumbai",England,India,England,India,field,T20,2023
1406074,2023-12-09,"Wankhede Stadium, Mumbai",India,England,England,England,field,T20,2023
1406075,2023-12-10,"Wankhede Stadium, Mumbai",England,India,India,England,bat,T20,2023
1406081,2024-01-05,"Dr DY Patil Sports Academy, Mumbai",Australia,India,India,India,field,T20,2024
1406082,2024-01-07,"Dr DY Patil Sports Academy, Mumbai",India,Australia,Australia,Australia,field,T20,2024
1406083,2024-01-09,"Dr DY Patil Sports Academy, Mumbai",India,Australia,Australia,Australia,field,T20,2024
1407089,2023-11-22,"United Cricket Club Ground, Windhoek",Kenya,Rwanda,Kenya,Rwanda,field,T20,2023
1407090,2023-11-22,"Wanderers Cricket Ground, Windhoek",Tanzania,Uganda,Uganda,Uganda,field,T20,2023
1407091,2023-11-22,"Wanderers Cricket Ground, Windhoek",Zimbabwe,Namibia,Namibia,Namibia,field,T20,2023
1407092,2023-11-23,"United Cricket Club Ground, Windhoek",Nigeria,Kenya,Kenya,Kenya,field,T20,2023
1407093,2023-11-23,"United Cricket Club Ground, Windhoek",Tanzania,Zimbabwe,Zimbabwe,Zimbabwe,field,T20,2023
1407094,2023-11-24,"Wanderers Cricket Ground, Windhoek",Nigeria,Rwanda,,Rwanda,field,T20,2023
1407095,2023-11-24,"Wanderers Cricket Ground, Windhoek",Uganda,Namibia,Namibia,Namibia,field,T20,2023
1407096,2023-11-25,"Wanderers Cricket Ground, Windhoek",Kenya,Tanzania,Kenya,Tanzania,field,T20,2023
